Source_Name,Distance_Mpc,Redshift_Velocity,Distance_Method,RA,Dec,Gal_Lon,Gal_Lat,Frame_Dragging_Effect
4570426,156.243,11586.0,DMfp,216.0035,26.1550,35.5211,69.3195,nan
4570541,436.315,26333.0,DMfp,197.9379,9.0190,318.7265,71.2652,nan
4570792,185.268,10685.0,DMfp,170.5673,34.3491,186.7724,69.5786,nan
4571062,160.62,11057.0,DMfp,237.7742,20.2376,33.3543,48.5104,nan
4571101,290.938,16511.0,DMfp,213.2133,26.5139,35.6458,71.8453,nan
4571620,320.479,15694.0,DMfp,147.8485,26.5222,203.1609,50.0494,nan
4571903,226.882,18751.0,DMfp,160.4751,27.8180,203.9636,61.3432,nan
4572357,66.773,6233.0,DMtf,169.0533,26.7795,208.4022,68.8089,nan
4572491,209.797,14805.0,DMfp,169.2000,26.1091,210.2898,68.8548,nan
4572509,354.65,20223.0,DMfp,124.8633,14.4267,209.3457,25.8834,nan
4572660,369.658,24566.0,DMfp,159.0279,25.2966,208.6327,59.6829,nan
4572813,56.312,6546.0,DMtf,178.6225,25.1498,218.5369,77.0743,nan
4572879,454.779,25158.0,DMfp,152.2923,21.8780,211.9638,52.8728,nan
4572932,253.396,23996.0,DMfp,157.0916,22.7491,212.6178,57.3817,nan
4573085,47.929,3946.0,DMtf,177.6541,24.9257,218.6837,76.1694,nan
4573234,272.772,17731.0,DMfp,119.7708,10.4904,211.0071,19.7298,nan
4573902,102.471,9118.0,DMtf,229.8468,10.4456,14.5308,51.4242,nan
4574213,332.506,19444.0,DMfp,232.0392,28.8817,45.2077,55.5199,nan
4576589,50.652,3380.0,DMtf,205.7883,33.5567,66.0426,77.1384,nan
4577653,111.122,8195.0,DMfp,184.9362,28.6146,199.1158,82.8415,nan
4577792,30.946,1809.0,DMtf,156.8653,23.3034,211.5259,57.3217,nan
4579610,529.42,18791.0,DMfp,188.4427,33.8018,151.5396,82.3193,nan
4579836,160.62,13077.0,DMfp,162.3980,33.3953,192.0222,63.0574,nan
4580157,169.746,9926.0,DMfp,237.1940,25.4779,40.9087,50.4280,nan
4580950,514.991,28888.0,DMfp,121.8110,15.4500,207.0228,23.5824,nan
4581645,181.051,11711.0,DMfp,153.9478,20.9757,214.1731,54.0816,nan
4584467,144.477,14792.0,DMfp,159.6009,-46.9199,280.5692,10.0939,nan
4584540,208.833,12034.0,DMfp,162.1756,-47.2574,282.2978,10.6375,nan
4585430,111.635,9965.0,DMfp,207.0993,-48.9822,312.4624,12.8327,nan
4585440,45.688,3999.0,DMfp,207.6352,-48.5896,312.9073,13.1341,nan
4589310,274.031,23747.0,DMfp,154.2750,29.6124,199.4605,56.1135,nan
4623630,77.232,5515.0,DMfp,143.6162,-77.1943,292.7396,-18.4126,nan
4630872,78.055,5394.0,DMsnIa,195.1394,27.9804,56.3164,87.8066,nan
4664881,86.417,7371.0,DMtf,301.9071,50.5158,85.3687,9.6275,nan
4666393,72.879,5112.0,DMtf,58.3017,67.4941,139.0365,10.5000,nan
4666395,62.604,4700.0,DMtf,60.8765,61.5005,143.8557,6.7000,nan
4666710,75.266,6155.0,DMtf,80.8476,46.5545,162.7878,5.8358,nan
4666998,181.384,11821.0,DMtf,114.6904,4.8764,213.9598,12.7426,nan
4667469,107.3,7550.0,DMtf,298.2025,50.8244,84.4427,11.8136,nan
4667478,88.838,7602.0,DMtf,299.1693,50.7988,84.7229,11.2673,nan
4667485,59.238,4032.0,DMtf,300.0258,18.4659,57.2506,-6.0112,nan
4677061,283.009,12721.0,DMfp,240.4918,47.0984,74.2898,47.9272,nan
4677666,678.891,27886.0,DMfp,227.4984,3.0011,2.9066,49.0347,nan
4681574,126.999,12070.0,DMfp,186.2727,-50.2961,298.6298,12.3555,nan
4682574,125.256,10330.0,DMfp,110.9254,-60.7858,272.0495,-19.6962,nan
4682576,109.597,10568.0,DMfp,115.6517,-65.2820,277.3207,-19.3783,nan
4682583,193.999,12560.0,DMfp,117.9681,-52.7779,266.1300,-12.8720,nan
4682592,68.834,10617.0,DMfp,127.7374,-66.3647,280.7542,-15.5232,nan
4682611,126.415,8848.0,DMfp,133.9497,-61.7949,278.6128,-10.6395,nan
4682622,53.926,5153.0,DMfp,140.8390,-71.5935,287.9963,-15.0534,nan
4682625,61.631,5906.0,DMfp,140.1381,-64.6194,282.6413,-10.4230,nan
4682629,95.017,6712.0,DMfp,139.4530,-65.1851,282.8541,-11.0236,nan
4682674,162.855,12183.0,DMfp,162.6382,-47.3451,282.6224,10.7036,nan
4682687,212.716,15514.0,DMfp,165.8823,-46.9705,284.4827,11.9992,nan
4682704,248.771,15354.0,DMfp,171.4528,-49.0856,288.8167,11.4252,nan
4682708,195.794,14959.0,DMfp,170.7755,-50.3385,288.8247,10.0980,nan
4682748,99.038,8408.0,DMfp,183.9165,-51.9235,297.3355,10.5592,nan
4682749,105.148,8529.0,DMfp,183.9574,-51.6784,297.3260,10.8054,nan
4682752,130.557,8409.0,DMfp,183.0762,-51.9859,296.8239,10.4212,nan
4682772,134.215,12817.0,DMfp,195.8943,-79.0362,303.5326,-16.1785,nan
4682777,176.929,12738.0,DMfp,193.2224,-45.2395,303.2001,17.6316,nan
4682792,281.709,15765.0,DMfp,196.8920,-51.5241,305.4889,11.2676,nan
4682809,251.073,14995.0,DMfp,201.6278,-46.2259,309.2374,16.2161,nan
4682829,203.142,11990.0,DMfp,213.0877,-47.8394,316.7032,12.8572,nan
4682835,125.835,4368.0,DMfp,215.1817,-48.0013,318.0050,12.2402,nan
4682889,181.886,13118.0,DMfp,255.9749,-71.2918,320.4000,-17.6262,nan
4682890,202.209,12716.0,DMfp,261.6618,-71.3471,321.3401,-19.2145,nan
4682898,162.106,11981.0,DMfp,254.2738,-75.8829,316.0876,-19.7762,nan
4682905,158.416,10301.0,DMfp,257.9904,-23.7022,0.2309,9.1728,nan
4682915,148.525,10183.0,DMfp,257.6289,-23.6444,0.0853,9.4767,nan
4682939,136.082,7928.0,DMfp,267.2259,-62.7250,330.4429,-17.1801,nan
4682942,50.096,4940.0,DMfp,263.4604,-62.3598,329.9350,-15.4744,nan
4683127,95.455,10073.0,DMfp,123.3490,-57.2872,271.7072,-12.4331,nan
4683527,116.359,12115.0,DMfp,107.6805,-49.1718,259.9261,-17.2252,nan
4683530,184.417,13038.0,DMfp,105.9918,-49.0806,259.4167,-18.2221,nan
4683532,131.16,12136.0,DMfp,104.3320,-46.9847,256.9389,-18.5298,nan
4683538,130.557,10838.0,DMfp,113.0168,-63.1846,274.8014,-19.6422,nan
4683545,174.502,12397.0,DMfp,113.3514,-52.5418,264.6229,-15.2715,nan
4683551,193.999,14228.0,DMfp,119.6340,-66.7133,279.4078,-18.4993,nan
4683597,127.585,15662.0,DMfp,124.9143,-62.9789,277.1214,-14.7369,nan
4683601,126.415,13432.0,DMfp,128.1918,-59.6961,275.1816,-11.6266,nan
4683610,98.583,7446.0,DMfp,131.2555,-72.5525,286.8362,-17.9448,nan
4683632,88.675,6864.0,DMfp,137.3559,-64.1269,281.4416,-10.9714,nan
4683646,116.359,11857.0,DMfp,141.3800,-68.0266,285.4869,-12.4426,nan
4683655,73.215,4698.0,DMtf,142.9575,-65.6957,284.2664,-10.3485,nan
4683677,59.402,4848.0,DMfp,147.3889,-68.0153,287.1614,-10.9048,nan
4683702,81.997,6561.0,DMfp,159.3862,-43.3689,278.6235,13.0941,nan
4683706,138.612,14074.0,DMfp,161.2299,-46.7525,281.4771,10.7813,nan
4683743,194.895,15217.0,DMfp,167.5596,-46.2774,285.2783,13.0966,nan
4683748,132.373,10724.0,DMfp,167.8389,-45.1544,285.0131,14.2069,nan
4683749,124.681,10517.0,DMfp,167.7810,-44.4568,284.6935,14.8335,nan
4683754,153.391,13213.0,DMfp,171.3496,-45.0487,287.3601,15.2059,nan
4683774,174.502,14357.0,DMfp,174.0760,-50.7143,290.9683,10.4040,nan
4683775,124.108,14389.0,DMfp,173.7780,-50.4045,290.6918,10.6446,nan
4683777,110.611,14746.0,DMfp,174.4611,-50.7411,291.2136,10.4486,nan
4683781,49.408,4856.0,DMfp,173.6223,-50.2371,290.5445,10.7748,nan
4683826,143.153,9990.0,DMfp,187.8461,-45.1382,299.2242,17.5892,nan
4683832,88.675,8725.0,DMfp,188.4638,-46.2759,299.7648,16.4878,nan
4683833,134.215,8079.0,DMfp,183.0198,-51.9315,296.7805,10.4696,nan
4683835,142.495,8619.0,DMfp,184.0656,-51.6137,297.3845,10.8788,nan
4683837,190.458,14914.0,DMfp,185.7864,-51.2715,298.4253,11.3526,nan
4683839,68.834,3883.0,DMfp,186.8487,-50.6983,299.0438,11.9919,nan
4683860,105.633,9928.0,DMfp,189.4286,-44.9296,300.3804,17.8742,nan
4683866,115.292,8791.0,DMfp,189.3663,-44.4286,300.3041,18.3719,nan
4683867,223.769,10890.0,DMfp,189.4210,-44.1436,300.3283,18.6587,nan
4683911,102.282,7330.0,DMfp,197.4409,-73.3605,304.2650,-10.5361,nan
4683926,65.133,5239.0,DMfp,194.6615,-45.6106,304.2517,17.2427,nan
4683927,297.715,16297.0,DMfp,198.3394,-44.5243,307.0412,18.1726,nan
4683955,129.36,10030.0,DMfp,206.3026,-47.9835,312.1574,13.9228,nan
4683970,236.483,15898.0,DMfp,210.7497,-46.4300,315.5747,14.6777,nan
4683981,102.754,12752.0,DMfp,207.6950,-78.4616,305.9852,-15.9430,nan
4684084,112.15,13182.0,DMfp,236.8175,-73.2489,314.8627,-14.5950,nan
4684137,154.81,8811.0,DMfp,256.5757,-24.0384,359.1915,10.0309,nan
4684212,153.391,9597.0,DMfp,260.3254,-63.3788,328.2731,-14.7625,nan
4684220,100.879,4480.0,DMfp,266.5425,-60.6948,332.1818,-15.9764,nan
4684250,148.525,14273.0,DMfp,262.4183,-70.2226,322.5122,-18.8997,nan
4684707,144.477,13927.0,DMfp,93.6941,-12.2576,219.9040,-13.6115,nan
4684708,141.189,10589.0,DMfp,91.9827,-11.8211,218.7594,-14.9387,nan
4684749,141.84,11731.0,DMfp,137.2334,-74.2947,289.3736,-17.6344,nan
4684754,74.097,6624.0,DMfp,146.1915,-71.9664,289.5035,-14.1532,nan
4684803,146.487,9189.0,DMfp,294.3509,-17.7506,21.7307,-17.9314,nan
4684804,84.295,9163.0,DMfp,293.6096,-17.8093,21.3776,-17.3081,nan
4684828,233.238,15569.0,DMfp,294.7795,-15.8877,23.6943,-17.5553,nan
4689236,81.246,9341.0,DMfp,73.7178,-18.1156,217.4561,-33.6210,nan
4689872,195.164,13442.0,DMsnIa,272.9154,50.1826,78.0427,26.6572,nan
4720579,84.84,6725.0,DMtf,205.3416,14.9394,349.0662,73.1628,nan
4780957,82.528,4702.0,DMtf,350.8358,16.7465,94.4271,-41.1983,nan
5056910,73.215,6805.0,DMtf,190.3004,10.9331,293.9849,73.6267,nan
5057047,122.067,13940.0,DMtf,16.2354,26.8272,126.6536,-35.9469,nan
5057062,16.928,1430.0,DMtf,38.3847,27.0203,149.4034,-30.5507,nan
5057078,90.908,12353.0,DMtf,22.4316,27.3944,133.2782,-34.7069,nan
5057112,108.293,8695.0,DMtf,340.2892,24.5745,88.7026,-29.5019,nan
5057334,72.879,4993.0,DMtf,10.1770,26.0297,119.9223,-36.7793,nan
5057339,139.508,6738.0,DMtf,12.3081,27.6127,122.3336,-35.2565,nan
5057344,146.083,10632.0,DMtf,14.6221,27.7578,124.8381,-35.0878,nan
5057394,69.92,7631.0,DMtf,351.9750,26.3925,100.5965,-32.8304,nan
5057397,65.554,5440.0,DMtf,352.1709,27.3039,101.1927,-32.0506,nan
5057405,155.096,12410.0,DMtf,354.5213,27.8372,103.7185,-32.2831,nan
5057412,67.391,6913.0,DMtf,358.0955,27.7386,107.2702,-33.3307,nan
5057489,100.138,6335.0,DMtf,337.2483,32.0819,90.8422,-21.7691,nan
5057497,124.911,6578.0,DMtf,339.4629,28.6064,90.4935,-25.7223,nan
5057498,160.177,8567.0,DMtf,339.8417,31.4975,92.5027,-23.4576,nan
5057536,164.665,10231.0,DMtf,355.5659,29.0547,105.2023,-31.4243,nan
5057540,81.021,9228.0,DMtf,356.7049,29.7725,106.5610,-31.0367,nan
5057545,80.649,7484.0,DMtf,358.1583,29.4731,107.8853,-31.6747,nan
5057558,41.745,2731.0,DMtf,343.3954,29.0269,94.0278,-27.1483,nan
5057566,52.796,4385.0,DMtf,12.5034,30.1300,122.5657,-32.7407,nan
5057600,269.526,10727.0,DMtf,240.7308,14.9719,27.7032,43.9904,nan
5057604,56.312,3625.0,DMtf,335.0859,24.3883,84.2079,-26.8991,nan
5057605,83.291,4914.0,DMtf,335.2250,24.7639,84.5768,-26.6786,nan
5057607,49.957,4153.0,DMtf,335.3562,28.5161,87.1692,-23.7470,nan
5057609,105.828,6364.0,DMtf,340.6621,31.7767,93.3112,-23.5850,nan
5057614,42.717,3523.0,DMtf,116.9079,12.6700,207.6672,18.1069,nan
5057636,157.253,10554.0,DMtf,1.8230,25.0869,110.4416,-36.7118,nan
5057659,78.451,5644.0,DMtf,4.7309,24.1631,113.4948,-38.1121,nan
5057661,143.351,10328.0,DMsnIa,5.1733,25.2281,114.2042,-37.1221,nan
5057674,55.284,4131.0,DMtf,6.6075,25.5147,115.8619,-37.0134,nan
5057695,62.03,4755.0,DMtf,11.4558,31.1486,121.5199,-31.7077,nan
5057700,126.067,10101.0,DMtf,11.8554,30.7425,121.9130,-32.1213,nan
5057704,56.053,4780.0,DMtf,12.2300,31.7894,122.3072,-31.0792,nan
5057716,176.441,7035.0,DMtf,13.3362,31.7119,123.4059,-31.1580,nan
5057717,39.683,4901.0,DMtf,13.4058,31.5742,123.4767,-31.2952,nan
5057729,47.49,4436.0,DMtf,14.9855,31.9750,125.0328,-30.8620,nan
5057800,10.0,1118.0,DMtrgb,162.4697,12.5369,234.0539,58.0361,nan
5058839,55.796,5463.0,DMtf,35.9058,30.2383,145.5771,-28.5480,nan
5058854,169.278,9445.0,DMtf,36.6904,24.6717,148.9997,-33.3297,nan
5058865,94.319,5830.0,DMtf,37.5687,24.1083,150.1568,-33.4855,nan
5058873,47.709,4534.0,DMtf,38.2045,31.7142,146.9185,-26.3926,nan
5058878,62.03,5345.0,DMtf,38.7508,24.6581,151.0037,-32.5074,nan
5058953,174.824,10239.0,DMtf,117.3454,6.6919,213.5023,15.9170,nan
5058954,150.869,10318.0,DMtf,117.5238,6.8069,213.4769,16.1267,nan
5058957,55.284,4257.0,DMtf,118.4163,5.2775,215.3145,16.2375,nan
5058958,80.649,5317.0,DMtf,118.6771,27.0150,194.0286,25.0393,nan
5058992,218.072,13156.0,DMtf,125.4966,13.0397,211.0322,25.8873,nan
5059083,165.425,10316.0,DMtf,154.7438,14.3403,224.9347,52.3103,nan
5059090,155.812,10565.0,DMtf,156.5934,15.5753,224.3599,54.4552,nan
5059129,80.649,9379.0,DMtf,163.2429,27.7042,204.7647,63.7671,nan
5059226,111.327,6548.0,DMtf,192.2995,27.3850,185.5221,89.4400,nan
5059237,107.795,6722.0,DMtf,195.8779,8.3283,312.1333,70.9840,nan
5059264,100.6,8532.0,DMtf,207.8395,24.3722,24.7223,76.2382,nan
5059267,53.777,4632.0,DMtf,210.2934,5.7267,343.8389,62.9194,nan
5059330,61.179,4380.0,DMtf,224.3192,24.7797,35.3338,61.6887,nan
5059343,58.425,4395.0,DMtf,226.2724,24.0344,34.6241,59.7916,nan
5059362,96.516,6888.0,DMtf,228.4887,27.2544,41.5064,58.4180,nan
5059409,164.665,9977.0,DMtf,238.8103,12.9164,24.0024,44.8340,nan
5059446,86.816,8939.0,DMtf,331.0559,15.6508,74.4081,-31.0520,nan
5059467,153.674,10556.0,DMtf,334.8884,15.1639,77.2439,-33.9100,nan
5059471,111.841,7246.0,DMtf,339.6117,15.3222,81.6825,-36.6806,nan
5059483,86.816,5640.0,DMtf,344.7446,15.9158,87.2387,-39.0383,nan
5059495,103.419,7394.0,DMtf,345.5571,24.7544,93.5777,-31.8190,nan
5059496,47.054,3332.0,DMtf,345.7217,30.0683,96.5855,-27.1915,nan
5059533,92.172,6717.0,DMtf,349.3238,27.9783,98.7874,-30.4421,nan
5059537,88.024,6113.0,DMtf,349.5366,31.0686,100.4133,-27.6916,nan
5059540,43.511,3528.0,DMtf,349.7654,16.0222,92.7716,-41.3768,nan
5059542,62.03,4116.0,DMtf,349.8629,15.8833,92.7962,-41.5434,nan
5059547,89.66,6176.0,DMtf,350.2250,30.2878,100.6814,-28.6425,nan
5059552,105.828,5735.0,DMtf,350.4459,24.2953,98.0817,-34.2135,nan
5059559,57.624,4742.0,DMtf,350.9375,24.0172,98.4412,-34.6501,nan
5059564,38.958,4176.0,DMtf,351.5951,30.6619,102.0886,-28.7441,nan
5059569,98.764,6846.0,DMtf,352.1950,28.3497,101.6688,-31.0864,nan
5059607,79.91,4999.0,DMtf,357.0808,24.5917,105.1157,-36.0869,nan
5059608,74.576,4850.0,DMtf,357.0938,30.5319,107.1873,-30.4044,nan
5059618,152.968,8298.0,DMtf,358.0179,30.4472,108.0502,-30.7032,nan
5059631,56.312,4744.0,DMtf,36.0483,31.3722,145.1961,-27.4582,nan
5059639,120.393,6663.0,DMtf,13.3275,25.9119,123.4587,-36.9579,nan
5059643,111.841,7372.0,DMtf,325.8300,15.9489,70.6134,-27.2574,nan
5059653,56.572,4597.0,DMtf,15.5600,31.3386,125.6364,-31.4764,nan
5059664,114.446,7612.0,DMtf,27.1716,28.7767,137.8079,-32.4359,nan
5059675,78.451,7362.0,DMtf,42.9042,15.0819,161.2062,-38.6984,nan
5059684,82.149,11214.0,DMtf,121.7079,12.0617,210.3388,22.1148,nan
5059687,37.897,3217.0,DMtf,135.9321,25.6078,200.9575,39.4232,nan
5059701,53.04,6869.0,DMtf,166.7721,26.1506,209.3608,66.7030,nan
5059711,60.062,4353.0,DMtf,183.3516,27.2133,210.1825,81.5430,nan
5059757,59.238,3660.0,DMtf,352.7920,24.8744,100.7351,-34.5138,nan
5059868,132.008,8174.0,DMtf,20.4037,28.3033,130.9563,-34.0977,nan
5059896,108.293,8036.0,DMtf,24.6150,15.7892,139.2020,-45.5919,nan
5059907,41.553,3015.0,DMtf,26.4971,25.6056,138.1014,-35.6541,nan
5059910,31.666,3397.0,DMtf,26.6571,25.1944,138.4056,-36.0134,nan
5059911,88.838,7628.0,DMtf,27.2233,28.9389,137.8095,-32.2675,nan
5059914,115.505,9922.0,DMtf,28.0383,31.5256,137.8035,-29.5868,nan
5059917,84.45,4984.0,DMtf,28.2621,15.7328,143.9761,-44.6068,nan
5059937,74.576,4581.0,DMtf,31.2829,24.9708,143.3922,-34.9560,nan
5059941,64.358,4496.0,DMtf,31.9697,31.5403,141.4557,-28.5670,nan
5059985,59.786,6638.0,DMtf,224.0254,13.7217,14.4616,57.9911,nan
5059993,214.092,12167.0,DMtf,144.6675,14.8025,218.2047,43.6386,nan
5060003,25.504,1679.0,DMtf,169.9378,15.5022,236.8980,65.7506,nan
5060005,149.486,10057.0,DMtf,35.8004,28.4567,146.2963,-30.2184,nan
5060017,76.313,5189.0,DMtf,41.8451,29.1756,151.3443,-27.2229,nan
5060047,90.49,9192.0,DMtf,113.9229,16.1214,203.1195,16.8989,nan
5060053,110.306,8519.0,DMtf,114.2871,12.2069,206.9799,15.5906,nan
5060066,74.92,5221.0,DMtf,116.0588,8.2342,211.4803,15.4520,nan
5060073,49.499,5166.0,DMtf,116.8471,8.8331,211.2740,16.4148,nan
5060077,53.284,4914.0,DMtf,117.5921,11.8050,208.7893,18.3506,nan
5060107,129.003,8650.0,DMtf,136.8471,14.6976,214.4144,36.6501,nan
5060108,46.196,4110.0,DMtf,136.8673,15.4262,213.5854,36.9513,nan
5060113,54.275,5183.0,DMtf,138.1245,12.5868,217.4520,36.9316,nan
5060119,79.177,8694.0,DMtf,138.7859,15.5472,214.3426,38.7048,nan
5060123,81.021,5290.0,DMtf,139.9095,13.8534,216.8923,39.0363,nan
5060137,99.22,7899.0,DMtf,143.6524,13.7672,218.9524,42.3195,nan
5060154,51.121,4125.0,DMtf,146.3391,14.5800,219.4004,45.0289,nan
5060159,122.067,7363.0,DMtf,146.5751,13.7456,220.6079,44.8929,nan
5060161,44.32,6272.0,DMtf,146.6646,15.2772,218.6719,45.5968,nan
5060175,60.898,7573.0,DMtf,148.2759,13.9483,221.3370,46.4769,nan
5060222,99.22,4957.0,DMtf,169.9730,24.3881,215.3752,69.2356,nan
5060249,77.375,5632.0,DMtf,177.1779,8.0464,262.1376,65.8184,nan
5060265,124.337,7007.0,DMtf,185.5225,23.8853,237.4089,82.6287,nan
5060295,152.968,6681.0,DMtf,194.9088,6.4464,308.6817,69.2266,nan
5060365,57.624,6165.0,DMtf,216.5725,15.6864,10.3138,65.2010,nan
5060393,49.499,3262.0,DMtf,243.7144,9.6733,22.9747,39.0846,nan
5060398,52.071,5022.0,DMtf,245.6433,11.9050,26.6148,38.3726,nan
5060405,109.799,7303.0,DMtf,247.8142,11.5320,27.3336,36.2915,nan
5060425,72.544,4122.0,DMtf,334.0484,28.7881,86.3454,-22.8421,nan
5060538,68.328,4384.0,DMtf,313.6464,56.4979,94.3663,7.3997,nan
5060565,98.764,3266.0,DMtf,296.0193,8.3276,46.4493,-7.7264,nan
5061136,91.327,6017.0,DMtf,59.7300,36.5644,159.8370,-12.5358,nan
5061244,133.844,7409.0,DMtf,84.0337,51.5357,159.6837,10.2762,nan
5061264,142.102,7823.0,DMtf,53.6676,38.1267,154.9866,-14.3820,nan
5061342,38.958,3113.0,DMtf,311.0100,50.7267,88.8571,5.0024,nan
5064505,71.879,6347.0,DMtf,161.7728,18.6740,222.7877,60.2326,nan
5064945,28.747,3666.0,DMtf,198.5137,23.3117,357.4382,83.6194,nan
5065000,76.666,4207.0,DMtf,178.7662,19.0833,241.8219,74.7620,nan
5065014,36.358,2741.0,DMtf,329.7371,1.0186,59.9553,-39.8954,nan
5065169,142.692,9836.0,DMsnIa,355.0591,26.2033,103.6156,-33.9836,nan
5065170,447.095,29979.0,DMsnIa,346.1438,-37.3422,1.7828,-65.3151,nan
5065171,169.2,12375.0,DMsnIa,165.4016,-6.1088,260.2423,47.4530,nan
5065172,96.917,6758.0,DMsnIa,358.5504,27.4090,107.6303,-33.7563,nan
5065173,141.384,10096.0,DMsnIa,36.9305,28.1771,147.4780,-30.0649,nan
5065174,266.932,19543.0,DMsnIa,183.6613,12.2299,271.0724,72.7847,nan
5065180,109.094,6256.0,DMfp,146.8719,14.2126,220.1758,45.3491,nan
5066368,29.553,1094.0,DMtf,333.9554,19.2319,79.5843,-30.2476,nan
5067772,140.734,9419.0,DMsnIa,326.5671,-46.5161,352.1620,-48.9410,nan
5067986,196.97,14822.0,DMsnIa,48.8004,43.1703,148.9201,-12.3302,nan
5067992,302.273,21724.0,DMsnIa,224.0559,18.8539,23.4902,60.2041,nan
5068074,155.024,9664.0,DMsnIa,182.8892,47.2747,141.5302,68.3875,nan
5068087,134.4,9346.0,DMsnIa,259.4579,40.8811,65.6377,34.4505,nan
5068134,114.921,7975.0,DMsnIa,318.1008,-7.8144,42.7249,-34.8040,nan
5068140,212.031,16591.0,DMsnIa,339.1950,20.3586,84.9420,-32.4001,nan
5068207,148.047,9872.0,DMsnIa,256.0671,41.5103,66.0423,37.0576,nan
5068220,193.375,12708.0,DMsnIa,290.6630,43.8908,75.7523,13.2409,nan
5068230,127.174,9032.0,DMsnIa,330.4542,13.0553,71.7763,-32.4913,nan
5068234,283.4,19828.0,DMsnIa,326.6250,6.4192,62.8478,-34.1092,nan
5068235,92.555,6969.0,DMsnIa,260.9241,30.4972,53.8119,31.1901,nan
5068245,290.001,19235.0,DMsnIa,36.7999,-4.5347,172.4653,-57.8788,nan
5068279,411.529,28183.0,DMsnIa,312.2211,0.1911,47.5027,-25.7760,nan
5068415,190.722,12795.0,DMsnIa,185.3090,47.4975,137.1360,68.7892,nan
5068419,225.113,16336.0,DMsnIa,138.8220,-25.6000,253.5503,15.9215,nan
5068740,355.14,26526.0,DMsnIa,337.6714,-0.7762,64.9686,-47.1778,nan
5068944,127.174,9159.0,DMsnIa,191.9772,54.0107,124.0783,63.1098,nan
5068991,340.722,26400.0,DMsnIa,35.7387,1.0256,164.6532,-54.2600,nan
5069002,421.114,28153.0,DMsnIa,312.3876,-0.7619,46.6806,-26.4012,nan
5069055,363.413,27002.0,DMsnIa,341.4930,-0.6489,69.0105,-49.9102,nan
5069093,164.589,11362.0,DMsnIa,17.9550,14.6407,130.3017,-47.9392,nan
5069156,409.638,23383.0,DMsnIa,29.4297,-0.1794,156.2258,-58.6992,nan
5069157,117.058,9455.0,DMsnIa,79.3941,-23.7836,225.8656,-30.5428,nan
5069163,204.362,16081.0,DMsnIa,74.9934,-38.9188,242.6923,-37.5974,nan
5069182,322.404,24748.0,DMsnIa,26.7930,-0.1468,151.6065,-59.8789,nan
5069204,154.312,12312.0,DMsnIa,16.6866,-11.1260,136.3424,-73.5979,nan
5069215,300.885,22358.0,DMsnIa,322.0731,-61.5518,332.7036,-41.9864,nan
5071193,114.393,9330.0,DMsnIa,355.0491,27.4211,104.0811,-32.8294,nan
5072365,92.172,7673.0,DMtf,195.9588,23.6336,342.3120,85.5223,nan
5072537,238.013,10704.0,DMtf,41.7771,5.2714,168.0690,-47.2087,nan
5075145,132.373,10437.0,DMfp,244.9809,18.0397,33.6495,41.3602,nan
5075346,18.906,1257.0,DMtf,213.7182,25.3174,32.1155,71.2222,nan
5075458,122.405,8939.0,DMfp,144.6241,13.5064,219.8080,43.0706,nan
5075770,75.963,6886.0,DMtf,179.1366,22.4615,230.4817,76.7071,nan
5075773,140.799,8674.0,DMtf,209.5996,22.0538,18.1303,73.9713,nan
5075806,90.074,6937.0,DMtf,153.0206,17.0032,219.8718,51.8918,nan
5076007,54.526,6607.0,DMtf,169.1748,19.3420,227.6039,66.9331,nan
5076144,108.793,7092.0,DMtf,196.0394,20.2509,326.5371,82.5326,nan
5076653,102.754,8337.0,DMfp,149.3976,14.1234,221.7762,47.5376,nan
5076673,172.902,10063.0,DMfp,119.6091,8.0076,213.3036,18.5123,nan
5076801,55.796,7662.0,DMtf,175.7636,18.4619,238.1918,72.0417,nan
5076895,110.815,4649.0,DMtf,347.3157,19.8878,92.4776,-36.8691,nan
5076996,82.149,7002.0,DMtf,181.8723,20.6883,243.2688,78.0776,nan
5076998,70.243,7144.0,DMtf,190.2959,20.9960,281.5033,83.4367,nan
5077092,146.487,9282.0,DMfp,162.5744,18.8379,223.0639,60.9973,nan
5077313,25.858,2263.0,DMtf,128.1120,29.6449,193.9004,33.7466,nan
5077344,136.71,10202.0,DMfp,241.7951,12.7391,25.5012,42.1287,nan
5080076,193.108,14494.0,DMfp,230.4156,7.7310,11.3864,49.5058,nan
5080642,231.1,12941.0,DMfp,150.7002,13.6386,223.2395,48.4736,nan
5081252,235.396,20315.0,DMfp,127.2117,13.6725,211.1414,27.6692,nan
5081286,416.677,27288.0,DMfp,121.3952,0.4077,221.2500,16.6283,nan
5081490,249.919,15302.0,DMfp,239.1813,20.1339,33.8334,47.2253,nan
5081497,432.315,28387.0,DMfp,120.4020,0.5259,220.6528,15.8089,nan
5081527,332.506,27706.0,DMfp,233.8848,1.8753,7.3054,43.3132,nan
5081830,251.073,15045.0,DMfp,231.9672,2.3614,6.2409,45.1372,nan
5082882,264.119,24653.0,DMfp,183.8616,23.6609,234.0546,81.1663,nan
5082940,265.338,18905.0,DMfp,179.8098,8.6835,266.7116,67.8057,nan
5082986,366.269,22782.0,DMfp,230.2225,7.2894,10.6575,49.4207,nan
5083043,378.268,26724.0,DMfp,200.1272,20.9669,351.5962,80.9483,nan
5083141,554.37,22061.0,DMfp,236.7570,14.0446,24.2450,47.1213,nan
